,date,exact_matches,mean_hmm_cost,median_hmm_cost,rejected,scorpio,total,total_hmm_cost,inserted
4678,2022-03-04,0,1.5,1.0,0,Omicron (Unassigned),4,6.0,4
4679,2022-03-05,683,0.91,1.0,2,Omicron (BA.1-like),1392,1270.0,707
4680,2022-03-05,2277,0.46,0.0,0,Omicron (BA.2-like),3398,1568.0,1121
4681,2022-03-05,7,0.33,0.0,0,Omicron (XE-like),9,3.0,2
4682,2022-03-05,1,0.0,0.0,0,Omicron (Unassigned),1,0.0,0
4683,2022-03-06,2825,0.49,0.0,0,Omicron (BA.2-like),4318,2098.0,1493
4684,2022-03-06,680,0.97,1.0,3,Omicron (BA.1-like),1367,1326.0,684
4685,2022-03-06,5,0.8,0.5,0,Omicron (XE-like),10,8.0,5
4686,2022-03-06,1,0.0,0.0,0,Delta (B.1.617.2-like),1,0.0,0
4687,2022-03-06,2,0.0,0.0,0,Omicron (Unassigned),2,0.0,0
4688,2022-03-07,4178,0.51,0.0,1,Omicron (BA.2-like),6414,3263.0,2235
4689,2022-03-07,1164,0.99,1.0,3,Omicron (BA.1-like),2378,2353.0,1211
4690,2022-03-07,4,1.29,0.0,0,Omicron (Unassigned),7,9.0,3
4691,2022-03-07,10,0.67,0.0,0,Omicron (XE-like),15,10.0,5
4692,2022-03-07,0,2.5,2.5,0,Delta (B.1.617.2-like),2,5.0,2
4693,2022-03-07,0,24.0,24.0,1,Omicron (BA.3-like),1,24.0,0
4694,2022-03-08,770,1.08,1.0,2,Omicron (BA.1-like),1638,1777.0,866
4695,2022-03-08,2587,0.57,0.0,0,Omicron (BA.2-like),4150,2349.0,1563
4696,2022-03-08,10,0.5,0.0,0,Omicron (XE-like),16,8.0,6
4697,2022-03-08,1,0.5,0.5,0,Omicron (Unassigned),2,1.0,1
4698,2022-03-08,0,8.0,8.0,1,Omicron (BA.4-like),1,8.0,0
4699,2022-03-09,778,1.04,1.0,2,Omicron (BA.1-like),1654,1719.0,874
4700,2022-03-09,3598,0.5,0.0,0,Omicron (BA.2-like),5562,2759.0,1964
4701,2022-03-09,17,0.44,0.0,0,Omicron (XE-like),25,11.0,8
4702,2022-03-09,2,1.33,0.0,0,Omicron (Unassigned),3,4.0,1
4703,2022-03-09,1,0.0,0.0,0,Delta (B.1.617.2-like),1,0.0,0
4704,2022-03-10,2703,0.53,0.0,1,Omicron (BA.2-like),4208,2232.0,1504
4705,2022-03-10,582,1.03,1.0,3,Omicron (BA.1-like),1213,1252.0,628
4706,2022-03-10,16,0.38,0.0,0,Omicron (XE-like),24,9.0,8
4707,2022-03-10,0,25.0,25.0,1,Omicron (BA.3-like),1,25.0,0
4708,2022-03-10,2,0.0,0.0,0,Omicron (Unassigned),2,0.0,0
4709,2022-03-10,1,0.0,0.0,0,Delta (AY.4-like),1,0.0,0
4710,2022-03-10,0,15.0,15.0,1,Omicron (BA.5-like),1,15.0,0
4711,2022-03-11,524,1.06,1.0,2,Omicron (BA.1-like),1067,1135.0,541
4712,2022-03-11,2536,0.56,0.0,0,Omicron (BA.2-like),4059,2263.0,1523
4713,2022-03-11,7,0.75,0.0,0,Omicron (XE-like),12,9.0,5
4714,2022-03-11,1,0.5,0.5,0,Omicron (Unassigned),2,1.0,1
4715,2022-03-12,2910,0.5,0.0,1,Omicron (BA.2-like),4434,2231.0,1523
4716,2022-03-12,420,0.9,0.0,1,Omicron (BA.1-like),815,737.0,394
4717,2022-03-12,13,0.55,0.0,0,Omicron (XE-like),20,11.0,7
4718,2022-03-12,0,23.0,23.0,1,Omicron (BA.3-like),1,23.0,0
4719,2022-03-12,0,7.0,7.0,1,Delta (B.1.617.2-like),2,14.0,1
4720,2022-03-13,3152,0.53,0.0,2,Omicron (BA.2-like),4986,2646.0,1832
4721,2022-03-13,370,0.99,1.0,2,Omicron (BA.1-like),750,744.0,378
4722,2022-03-13,20,0.29,0.0,0,Omicron (XE-like),28,8.0,8
4723,2022-03-13,1,0.0,0.0,0,Delta (AY.4.2-like),1,0.0,0
4724,2022-03-13,0,23.0,23.0,1,Omicron (BA.3-like),1,23.0,0
4725,2022-03-13,1,0.5,0.5,0,Omicron (Unassigned),2,1.0,1
4726,2022-03-14,3924,0.53,0.0,1,Omicron (BA.2-like),6220,3314.0,2295
4727,2022-03-14,657,1.06,1.0,2,Omicron (BA.1-like),1350,1434.0,691
4728,2022-03-14,14,0.46,0.0,0,Omicron (XE-like),24,11.0,10
4729,2022-03-14,1,2.0,2.0,0,Omicron (Unassigned),2,4.0,1
4730,2022-03-14,0,25.0,25.0,1,Omicron (BA.3-like),1,25.0,0
4731,2022-03-15,2798,0.59,0.0,0,Omicron (BA.2-like),4662,2750.0,1864
4732,2022-03-15,417,1.11,1.0,3,Omicron (BA.1-like),925,1030.0,505
4733,2022-03-15,12,0.64,0.0,0,Omicron (XE-like),22,14.0,10
4734,2022-03-15,1,1.43,1.0,0,Omicron (Unassigned),7,10.0,6
4735,2022-03-15,0,18.0,18.0,1,Omicron (BA.3-like),1,18.0,0
4736,2022-03-16,2961,0.57,0.0,0,Omicron (BA.2-like),4844,2781.0,1883
4737,2022-03-16,439,1.03,1.0,1,Omicron (BA.1-like),895,920.0,455
4738,2022-03-16,11,0.36,0.0,0,Omicron (XE-like),14,5.0,3
4739,2022-03-16,1,0.5,0.5,0,Omicron (Unassigned),2,1.0,1
4740,2022-03-16,0,1.0,1.0,0,Delta (AY.4-like),1,1.0,1
4741,2022-03-16,0,6.5,6.5,0,Omicron (BA.4-like),2,13.0,2
4742,2022-03-17,3248,0.54,0.0,1,Omicron (BA.2-like),5178,2797.0,1929
4743,2022-03-17,407,1.15,1.0,2,Omicron (BA.1-like),878,1012.0,469
4744,2022-03-17,6,0.64,0.0,0,Omicron (XE-like),11,7.0,5
4745,2022-03-17,0,1.0,1.0,0,Omicron (Unassigned),1,1.0,1
4746,2022-03-18,2929,0.59,0.0,2,Omicron (BA.2-like),4892,2909.0,1961
4747,2022-03-18,315,1.12,1.0,2,Omicron (BA.1-like),709,791.0,392
4748,2022-03-18,17,0.48,0.0,0,Omicron (XE-like),25,12.0,8
4749,2022-03-18,1,5.67,7.0,1,Omicron (Unassigned),3,17.0,1
4750,2022-03-19,2793,0.63,0.0,2,Omicron (BA.2-like),4855,3054.0,2060
4751,2022-03-19,237,1.19,1.0,3,Omicron (BA.1-like),520,620.0,280
4752,2022-03-19,14,0.63,0.0,0,Omicron (XE-like),27,17.0,13
4753,2022-03-19,0,5.5,5.5,0,Omicron (Unassigned),2,11.0,2
4754,2022-03-19,0,8.0,8.0,1,Delta (B.1.617.2-like),1,8.0,0
4755,2022-03-20,1623,0.68,0.0,2,Omicron (BA.2-like),2915,1988.0,1290
4756,2022-03-20,208,1.28,1.0,1,Omicron (BA.1-like),473,607.0,264
4757,2022-03-20,6,0.62,1.0,0,Omicron (XE-like),13,8.0,7
4758,2022-03-21,2569,0.68,0.0,2,Omicron (BA.2-like),4631,3167.0,2060
4759,2022-03-21,359,1.21,1.0,3,Omicron (BA.1-like),822,993.0,460
4760,2022-03-21,3,1.0,0.0,0,Omicron (Unassigned),4,4.0,1
4761,2022-03-21,11,0.5,0.0,0,Omicron (XE-like),20,10.0,9
4762,2022-03-22,2913,0.64,0.0,1,Omicron (BA.2-like),5053,3253.0,2139
4763,2022-03-22,268,1.19,1.0,0,Omicron (BA.1-like),625,742.0,357
4764,2022-03-22,7,1.0,0.0,0,Omicron (XE-like),13,13.0,6
4765,2022-03-22,1,1.5,1.5,0,Omicron (BA.4-like),2,3.0,1
4766,2022-03-22,1,0.5,0.5,0,Omicron (Unassigned),2,1.0,1
4767,2022-03-22,0,12.0,12.0,2,Omicron (BA.5-like),2,24.0,0
4768,2022-03-22,2,0.0,0.0,0,Delta (B.1.617.2-like),2,0.0,0
4769,2022-03-23,3051,0.63,0.0,1,Omicron (BA.2-like),5232,3318.0,2180
4770,2022-03-23,223,1.36,1.0,2,Omicron (BA.1-like),532,726.0,307
4771,2022-03-23,13,0.8,0.0,0,Omicron (XE-like),25,20.0,12
4772,2022-03-23,1,2.5,2.5,0,Omicron (Unassigned),2,5.0,1
4773,2022-03-23,0,12.0,12.0,1,Omicron (BA.5-like),1,12.0,0
4774,2022-03-24,3084,0.65,0.0,2,Omicron (BA.2-like),5317,3433.0,2231
4775,2022-03-24,223,1.13,1.0,1,Omicron (BA.1-like),472,533.0,248
4776,2022-03-24,11,0.5,0.0,0,Omicron (XE-like),16,8.0,5
4777,2022-03-24,0,1.0,1.0,0,Omicron (Unassigned),1,1.0,1
4778,2022-03-25,3383,0.65,0.0,1,Omicron (BA.2-like),5899,3839.0,2515
4779,2022-03-25,207,1.23,1.0,4,Omicron (BA.1-like),463,571.0,252
4780,2022-03-25,20,0.52,0.0,0,Omicron (XE-like),29,15.0,9
4781,2022-03-25,1,2.0,2.0,0,Omicron (Unassigned),2,4.0,1
4782,2022-03-25,0,24.0,24.0,2,Omicron (BA.3-like),2,48.0,0
4783,2022-03-25,1,5.0,5.0,1,Delta (B.1.617.2-like),2,10.0,0
4784,2022-03-26,2782,0.61,0.0,2,Omicron (BA.2-like),4699,2873.0,1915
4785,2022-03-26,170,1.16,1.0,1,Omicron (BA.1-like),369,427.0,198
4786,2022-03-26,10,0.47,0.0,0,Omicron (XE-like),15,7.0,5
4787,2022-03-26,2,2.0,0.0,0,Omicron (Unassigned),3,6.0,1
4788,2022-03-27,2668,0.68,0.0,2,Omicron (BA.2-like),4718,3219.0,2048
4789,2022-03-27,128,1.43,1.0,1,Omicron (BA.1-like),368,526.0,239
4790,2022-03-27,9,0.71,1.0,0,Omicron (XE-like),21,15.0,12
4791,2022-03-27,0,6.0,3.0,1,Omicron (Unassigned),3,18.0,2
4792,2022-03-28,3882,0.67,0.0,4,Omicron (BA.2-like),6803,4547.0,2917
4793,2022-03-28,223,1.25,1.0,0,Omicron (BA.1-like),520,649.0,297
4794,2022-03-28,15,0.72,0.0,0,Omicron (XE-like),29,21.0,14
4795,2022-03-28,1,3.33,2.0,1,Omicron (Unassigned),3,10.0,1
4796,2022-03-28,1,0.5,0.5,0,Delta (B.1.617.2-like),2,1.0,1
4797,2022-03-29,1247,0.68,0.0,0,Omicron (BA.2-like),2194,1493.0,947
4798,2022-03-29,113,1.32,1.0,2,Omicron (BA.1-like),276,365.0,161
4799,2022-03-29,3,0.88,1.0,0,Omicron (XE-like),8,7.0,5
4800,2022-03-29,1,1.33,1.0,0,Omicron (Unassigned),3,4.0,2
4801,2022-03-29,1,2.5,2.5,0,Delta (B.1.617.2-like),2,5.0,1
4802,2022-03-29,1,1.2,1.0,0,Omicron (BA.4-like),5,6.0,4
4803,2022-03-29,0,8.0,8.0,1,Omicron (BA.5-like),1,8.0,0
4804,2022-03-30,898,0.69,0.0,1,Omicron (BA.2-like),1601,1100.0,702
4805,2022-03-30,8,0.27,0.0,0,Omicron (XE-like),11,3.0,3
4806,2022-03-30,108,1.19,1.0,2,Omicron (BA.1-like),234,279.0,124
4807,2022-03-30,0,9.0,9.0,1,Omicron (BA.5-like),1,9.0,0
4808,2022-03-30,2,0.33,0.0,0,Omicron (Unassigned),3,1.0,1
4809,2022-03-30,0,2.0,2.0,0,Omicron (BA.4-like),2,4.0,2
4810,2022-03-31,944,0.65,0.0,0,Omicron (BA.2-like),1616,1052.0,672
4811,2022-03-31,115,1.2,1.0,4,Omicron (BA.1-like),246,294.0,127
4812,2022-03-31,3,0.0,0.0,0,Omicron (XE-like),3,0.0,0
4813,2022-03-31,0,10.0,10.0,2,Omicron (BA.5-like),2,20.0,0
4814,2022-03-31,0,14.0,14.0,1,Delta (B.1.617.2-like),1,14.0,0
4815,2022-04-01,1056,0.78,0.0,1,Omicron (BA.2-like),1975,1544.0,918
4816,2022-04-01,93,1.48,1.0,1,Omicron (BA.1-like),258,381.0,164
4817,2022-04-01,1,1.5,1.5,0,Omicron (XE-like),2,3.0,1
4818,2022-04-01,0,12.0,12.0,6,Omicron (BA.5-like),6,72.0,0
4819,2022-04-01,0,7.0,7.0,0,Omicron (Unassigned),1,7.0,1
4820,2022-04-01,5,1.0,0.5,0,.,10,10.0,5
4821,2022-04-01,2,0.5,0.5,0,Delta (B.1.617.2-like),4,2.0,2
4822,2022-04-01,0,11.33,11.0,3,Probable Omicron (Unassigned),3,34.0,0
4823,2022-04-02,843,0.71,0.0,0,Omicron (BA.2-like),1526,1081.0,683
4824,2022-04-02,2,1.33,0.0,0,Omicron (Unassigned),3,4.0,1
4825,2022-04-02,79,1.15,0.0,4,Omicron (BA.1-like),153,176.0,70
4826,2022-04-02,2,0.0,0.0,0,Omicron (XE-like),2,0.0,0
4827,2022-04-02,0,11.0,11.0,1,Omicron (BA.5-like),1,11.0,0
4828,2022-04-03,801,0.76,0.0,0,Omicron (BA.2-like),1492,1129.0,691
4829,2022-04-03,52,1.23,1.0,0,Omicron (BA.1-like),123,151.0,71
4830,2022-04-03,3,0.8,0.0,0,Omicron (XE-like),5,4.0,2
4831,2022-04-03,3,0.0,0.0,0,Omicron (BA.5-like),3,0.0,0
4832,2022-04-03,0,4.0,4.0,0,Omicron (Unassigned),1,4.0,1
4833,2022-04-04,2140,0.75,0.0,3,Omicron (BA.2-like),3966,2975.0,1823
4834,2022-04-04,136,1.49,1.0,6,Omicron (BA.1-like),331,494.0,189
4835,2022-04-04,7,0.45,0.0,0,Omicron (XE-like),11,5.0,4
4836,2022-04-04,3,0.5,0.0,0,Omicron (Unassigned),4,2.0,1
4837,2022-04-04,3,0.25,0.0,0,Omicron (BA.5-like),4,1.0,1
4838,2022-04-04,0,2.0,2.0,0,Omicron (BA.4-like),1,2.0,1
4839,2022-04-04,0,24.0,24.0,1,Omicron (BA.3-like),1,24.0,0
4840,2022-04-05,1229,0.77,0.0,2,Omicron (BA.2-like),2270,1754.0,1039
4841,2022-04-05,111,1.14,1.0,2,Omicron (BA.1-like),237,269.0,124
4842,2022-04-05,4,0.62,0.5,0,Omicron (XE-like),8,5.0,4
4843,2022-04-05,2,0.0,0.0,0,Omicron (BA.5-like),2,0.0,0
4844,2022-04-05,1,0.0,0.0,0,Delta (B.1.617.2-like),1,0.0,0
4845,2022-04-05,0,6.5,6.5,1,Omicron (Unassigned),2,13.0,1
4846,2022-04-05,0,3.0,3.0,0,Probable Omicron (BA.1-like),1,3.0,1
4847,2022-04-05,0,2.0,2.0,0,Omicron (BA.4-like),1,2.0,1
4848,2022-04-06,1019,0.71,0.0,0,Omicron (BA.2-like),1866,1325.0,847
4849,2022-04-06,0,1.0,1.0,0,Omicron (XE-like),4,4.0,4
4850,2022-04-06,57,1.41,1.0,0,Omicron (BA.1-like),146,206.0,89
4851,2022-04-06,0,1.0,1.0,0,Omicron (Unassigned),2,2.0,2
4852,2022-04-06,0,2.0,2.0,0,Omicron (BA.4-like),2,4.0,2
4853,2022-04-06,0,20.0,20.0,1,Delta (B.1.617.2-like),1,20.0,0
4854,2022-04-07,1019,0.73,0.0,1,Omicron (BA.2-like),1874,1374.0,854
4855,2022-04-07,3,0.67,0.5,0,Omicron (XE-like),6,4.0,3
4856,2022-04-07,1,0.5,0.5,0,Omicron (BA.4-like),2,1.0,1
4857,2022-04-07,65,1.22,1.0,1,Omicron (BA.1-like),150,183.0,84
4858,2022-04-07,0,1.0,1.0,0,Omicron (Unassigned),1,1.0,1
4859,2022-04-07,0,23.0,23.0,1,Omicron (BA.3-like),1,23.0,0
4860,2022-04-08,1120,0.73,0.0,2,Omicron (BA.2-like),2088,1529.0,966
4861,2022-04-08,67,1.2,1.0,2,Omicron (BA.1-like),142,171.0,73
4862,2022-04-08,2,1.0,1.0,0,Omicron (XE-like),4,4.0,2
4863,2022-04-08,0,4.0,4.0,0,Omicron (Unassigned),1,4.0,1
4864,2022-04-09,873,0.79,0.0,0,Omicron (BA.2-like),1673,1316.0,800
4865,2022-04-09,2,1.0,1.0,0,Omicron (XE-like),5,5.0,3
4866,2022-04-09,0,6.0,6.0,0,Omicron (Unassigned),1,6.0,1
4867,2022-04-09,30,1.65,1.0,0,Omicron (BA.1-like),89,147.0,59
4868,2022-04-09,2,0.33,0.0,0,Omicron (BA.5-like),3,1.0,1
4869,2022-04-09,0,2.0,2.0,0,Omicron (BA.4-like),1,2.0,1
4870,2022-04-10,1054,0.87,1.0,1,Omicron (BA.2-like),2162,1879.0,1107
4871,2022-04-10,26,1.41,1.0,0,Omicron (BA.1-like),78,110.0,52
4872,2022-04-10,2,0.75,0.5,0,Omicron (XE-like),4,3.0,2
4873,2022-04-10,0,2.5,2.5,0,Omicron (Unassigned),2,5.0,2
4874,2022-04-10,6,0.67,0.0,0,Omicron (BA.5-like),9,6.0,3
4875,2022-04-10,1,1.5,1.5,0,Omicron (BA.4-like),2,3.0,1
4876,2022-04-10,0,23.0,23.0,2,Omicron (BA.3-like),2,46.0,0
4877,2022-04-11,1759,0.85,1.0,1,Omicron (BA.2-like),3531,2998.0,1771
4878,2022-04-11,70,1.42,1.0,5,Omicron (BA.1-like),173,246.0,98
4879,2022-04-11,19,0.38,0.0,0,Omicron (XE-like),26,10.0,7
4880,2022-04-11,1,4.0,4.0,1,Omicron (Unassigned),2,8.0,0
4881,2022-04-11,0,1.0,1.0,0,Omicron (BA.4-like),6,6.0,6
4882,2022-04-11,4,0.57,0.0,0,Omicron (BA.5-like),7,4.0,3
4883,2022-04-11,0,15.0,15.0,1,Delta (B.1.617.2-like),1,15.0,0
4884,2022-04-12,970,0.82,1.0,0,Omicron (BA.2-like),1943,1601.0,973
4885,2022-04-12,30,1.29,1.0,1,Omicron (BA.1-like),73,94.0,42
4886,2022-04-12,4,0.5,0.5,0,Omicron (XE-like),8,4.0,4
4887,2022-04-12,0,25.0,25.0,1,Omicron (BA.3-like),1,25.0,0
4888,2022-04-12,3,0.25,0.0,0,Omicron (BA.5-like),4,1.0,1
4889,2022-04-12,1,1.67,2.0,0,Omicron (Unassigned),6,10.0,5
4890,2022-04-12,1,1.67,1.0,0,Omicron (BA.4-like),3,5.0,2
4891,2022-04-13,27,1.48,1.0,0,Omicron (BA.1-like),62,92.0,35
4892,2022-04-13,905,0.87,1.0,3,Omicron (BA.2-like),1871,1628.0,963
4893,2022-04-13,6,0.5,0.0,0,Omicron (XE-like),8,4.0,2
4894,2022-04-13,1,0.5,0.5,0,Omicron (Unassigned),2,1.0,1
4895,2022-04-13,1,0.0,0.0,0,Omicron (BA.4-like),1,0.0,0
4896,2022-04-14,1206,0.88,1.0,3,Omicron (BA.2-like),2463,2157.0,1254
4897,2022-04-14,1,3.0,3.5,0,Omicron (BA.5-like),4,12.0,3
4898,2022-04-14,9,0.62,0.0,0,Omicron (XE-like),13,8.0,4
4899,2022-04-14,26,1.59,1.0,3,Omicron (BA.1-like),74,118.0,45
4900,2022-04-14,0,2.0,2.0,0,Omicron (BA.4-like),1,2.0,1
4901,2022-04-15,1198,0.81,0.0,0,Omicron (BA.2-like),2388,1944.0,1190
4902,2022-04-15,6,0.29,0.0,0,Omicron (XE-like),7,2.0,1
4903,2022-04-15,24,1.43,1.0,2,Omicron (BA.1-like),63,90.0,37
4904,2022-04-15,2,1.25,1.0,0,Omicron (BA.5-like),4,5.0,2
4905,2022-04-15,1,0.0,0.0,0,Omicron (BA.4-like),1,0.0,0
4906,2022-04-16,1100,0.88,1.0,1,Omicron (BA.2-like),2243,1971.0,1142
4907,2022-04-16,3,1.14,1.0,0,Omicron (BA.5-like),7,8.0,4
4908,2022-04-16,6,0.5,0.0,0,Omicron (XE-like),8,4.0,2
4909,2022-04-16,33,1.06,1.0,1,Omicron (BA.1-like),72,76.0,38
4910,2022-04-17,757,0.83,0.0,0,Omicron (BA.2-like),1480,1225.0,723
4911,2022-04-17,0,1.0,1.0,0,Omicron (BA.4-like),1,1.0,1
4912,2022-04-17,4,0.78,1.0,0,Omicron (BA.5-like),9,7.0,5
4913,2022-04-17,5,1.0,0.0,0,Omicron (XE-like),9,9.0,4
4914,2022-04-17,15,0.5,0.0,0,Omicron (BA.1-like),22,11.0,7
4915,2022-04-17,0,23.0,23.0,1,Omicron (BA.3-like),1,23.0,0
4916,2022-04-18,1733,0.9,1.0,7,Omicron (BA.2-like),3541,3198.0,1801
4917,2022-04-18,2,1.29,1.0,0,Omicron (XE-like),7,9.0,5
4918,2022-04-18,39,1.23,1.0,0,Omicron (BA.1-like),100,123.0,61
4919,2022-04-18,4,0.33,0.0,0,Omicron (BA.5-like),6,2.0,2
4920,2022-04-18,0,2.0,1.0,0,Omicron (Unassigned),3,6.0,3
4921,2022-04-18,0,25.0,25.0,1,Omicron (BA.3-like),1,25.0,0
4922,2022-04-18,0,25.0,25.0,1,Delta (B.1.617.2-like),1,25.0,0
4923,2022-04-18,4,0.2,0.0,0,Omicron (BA.4-like),5,1.0,1
4924,2022-04-19,2017,0.78,0.0,4,Omicron (BA.2-like),3750,2916.0,1729
4925,2022-04-19,30,1.31,0.0,2,Omicron (BA.1-like),58,76.0,26
4926,2022-04-19,6,1.07,1.0,0,Omicron (XE-like),15,16.0,9
4927,2022-04-19,0,2.5,2.5,0,Omicron (BA.4-like),2,5.0,2
4928,2022-04-19,8,0.85,0.0,0,Omicron (BA.5-like),13,11.0,5
4929,2022-04-19,1,2.0,2.0,0,Omicron (Unassigned),3,6.0,2
4930,2022-04-19,0,9.0,9.0,1,Delta (B.1.617.2-like),1,9.0,0
4931,2022-04-20,1042,0.87,1.0,0,Omicron (BA.2-like),2116,1848.0,1074
4932,2022-04-20,1,1.0,1.0,0,Omicron (BA.5-like),2,2.0,1
4933,2022-04-20,4,0.0,0.0,0,Omicron (BA.4-like),4,0.0,0
4934,2022-04-20,9,0.54,0.0,0,Omicron (XE-like),13,7.0,4
4935,2022-04-20,25,1.02,0.0,0,Omicron (BA.1-like),43,44.0,18
4936,2022-04-20,1,0.0,0.0,0,Omicron (Unassigned),1,0.0,0
4937,2022-04-21,1112,0.82,0.0,0,Omicron (BA.2-like),2101,1730.0,989
4938,2022-04-21,5,0.7,0.5,0,Omicron (XE-like),10,7.0,5
4939,2022-04-21,21,1.71,1.0,2,Omicron (BA.1-like),51,87.0,28
4940,2022-04-21,0,2.0,2.0,0,Omicron (BA.5-like),3,6.0,3
4941,2022-04-21,0,3.33,2.0,0,Omicron (BA.4-like),3,10.0,3
4942,2022-04-22,1064,0.86,0.0,2,Omicron (BA.2-like),2093,1800.0,1027
4943,2022-04-22,7,0.85,0.0,0,Omicron (XE-like),13,11.0,6
4944,2022-04-22,4,1.82,2.0,0,Omicron (BA.4-like),11,20.0,7
4945,2022-04-22,20,0.72,0.0,0,Omicron (BA.1-like),32,23.0,12
4946,2022-04-22,1,0.5,0.5,0,Omicron (BA.5-like),2,1.0,1
4947,2022-04-22,0,2.0,2.0,0,Omicron (Unassigned),1,2.0,1
4948,2022-04-23,1055,0.78,0.0,2,Omicron (BA.2-like),1932,1499.0,875
4949,2022-04-23,15,1.46,1.0,0,Omicron (BA.1-like),41,60.0,26
4950,2022-04-23,4,0.78,1.0,0,Omicron (XE-like),9,7.0,5
4951,2022-04-23,5,0.56,0.0,0,Omicron (BA.5-like),9,5.0,4
4952,2022-04-23,2,1.57,1.0,0,Omicron (BA.4-like),14,22.0,12
4953,2022-04-23,0,23.0,23.0,1,Omicron (BA.3-like),1,23.0,0
4954,2022-04-24,1139,0.83,0.0,1,Omicron (BA.2-like),2157,1789.0,1017
4955,2022-04-24,9,0.0,0.0,0,Omicron (XE-like),9,0.0,0
4956,2022-04-24,14,0.63,1.0,0,Omicron (BA.5-like),30,19.0,16
4957,2022-04-24,8,1.71,1.0,1,Omicron (BA.1-like),21,36.0,12
4958,2022-04-24,2,2.0,1.0,0,Omicron (BA.4-like),7,14.0,5
4959,2022-04-24,1,0.0,0.0,0,Omicron (Unassigned),1,0.0,0
4960,2022-04-25,1511,0.85,0.0,7,Omicron (BA.2-like),3021,2574.0,1503
4961,2022-04-25,8,0.95,1.0,0,Omicron (BA.5-like),20,19.0,12
4962,2022-04-25,10,0.38,0.0,0,Omicron (XE-like),13,5.0,3
4963,2022-04-25,18,1.34,1.0,0,Omicron (BA.1-like),38,51.0,20
4964,2022-04-25,3,1.5,1.5,0,Omicron (BA.4-like),10,15.0,7
4965,2022-04-25,0,1.0,1.0,0,Omicron (Unassigned),1,1.0,1
4966,2022-04-26,1442,0.86,0.0,2,Omicron (BA.2-like),2801,2405.0,1357
4967,2022-04-26,10,1.45,0.5,0,Omicron (BA.4-like),20,29.0,10
4968,2022-04-26,17,0.78,0.0,0,Omicron (BA.5-like),32,25.0,15
4969,2022-04-26,3,0.78,1.0,0,Omicron (XE-like),9,7.0,6
4970,2022-04-26,1,0.5,0.5,0,Omicron (Unassigned),2,1.0,1
4971,2022-04-26,7,1.57,1.0,0,Omicron (BA.1-like),23,36.0,16
4972,2022-04-26,0,25.0,25.0,1,Omicron (BA.3-like),1,25.0,0
4973,2022-04-26,0,19.0,19.0,2,Delta (B.1.617.2-like),2,38.0,0
4974,2022-04-27,1089,0.81,0.0,3,Omicron (BA.2-like),2015,1625.0,923
4975,2022-04-27,6,0.89,0.0,0,Omicron (XE-like),9,8.0,3
4976,2022-04-27,5,1.15,1.0,0,Omicron (BA.5-like),13,15.0,8
4977,2022-04-27,9,0.1,0.0,0,Omicron (BA.4-like),10,1.0,1
4978,2022-04-27,1,0.0,0.0,0,Omicron (Unassigned),1,0.0,0
4979,2022-04-27,3,2.18,1.0,0,Omicron (BA.1-like),11,24.0,8
4980,2022-04-28,2,1.78,1.0,0,Omicron (BA.5-like),9,16.0,7
4981,2022-04-28,852,0.83,0.0,3,Omicron (BA.2-like),1559,1288.0,704
4982,2022-04-28,3,1.5,1.0,0,Omicron (BA.4-like),14,21.0,11
4983,2022-04-28,1,1.14,1.0,0,Omicron (BA.1-like),7,8.0,6
4984,2022-04-28,3,0.6,0.0,0,Omicron (XE-like),5,3.0,2
4985,2022-04-28,1,3.0,3.0,0,Omicron (Unassigned),3,9.0,2
4986,2022-04-29,1074,0.79,0.0,2,Omicron (BA.2-like),2023,1598.0,947
4987,2022-04-29,3,3.06,3.0,1,Omicron (BA.1-like),17,52.0,13
4988,2022-04-29,6,0.7,0.0,0,Omicron (XE-like),10,7.0,4
4989,2022-04-29,5,0.75,0.0,0,Omicron (BA.4-like),8,6.0,3
4990,2022-04-29,3,1.0,1.0,0,Omicron (BA.5-like),9,9.0,6
4991,2022-04-29,0,2.0,2.0,0,Omicron (Unassigned),1,2.0,1
4992,2022-04-30,719,0.92,1.0,0,Omicron (BA.2-like),1505,1381.0,786
4993,2022-04-30,6,0.25,0.0,0,Omicron (BA.4-like),8,2.0,2
4994,2022-04-30,0,24.0,24.0,1,Omicron (BA.3-like),1,24.0,0
4995,2022-04-30,5,2.07,1.5,1,Omicron (BA.1-like),14,29.0,8
4996,2022-04-30,9,0.6,0.0,0,Omicron (BA.5-like),15,9.0,6
4997,2022-04-30,1,1.33,2.0,0,Omicron (Unassigned),3,4.0,2
4998,2022-04-30,2,0.0,0.0,0,Omicron (XE-like),2,0.0,0
4999,2022-05-01,289,0.97,1.0,0,Omicron (BA.2-like),663,642.0,374
5000,2022-05-01,22,0.49,0.0,0,Omicron (BA.5-like),35,17.0,13
5001,2022-05-01,1,1.12,1.0,0,Omicron (BA.1-like),8,9.0,7
5002,2022-05-01,1,1.67,2.0,0,Omicron (XE-like),3,5.0,2
5003,2022-05-01,0,3.0,3.0,0,Omicron (BA.4-like),2,6.0,2
5004,2022-05-01,0,1.0,1.0,0,Omicron (Unassigned),1,1.0,1
5005,2022-05-02,660,0.99,1.0,2,Omicron (BA.2-like),1453,1434.0,791
5006,2022-05-02,26,0.73,0.0,0,Omicron (BA.5-like),51,37.0,25
5007,2022-05-02,1,0.75,1.0,0,Omicron (XE-like),4,3.0,3
