,date,exact_matches,mean_hmm_cost,median_hmm_cost,rejected,scorpio,total,total_hmm_cost,inserted
8061,2023-05-05,0,8.0,8.0,1,Probable Omicron (XBB-like),1,8.0,0
8062,2023-05-05,0,3.5,3.5,0,Omicron (BA.3-like),2,7.0,2
8063,2023-05-05,0,5.0,5.0,0,Probable Omicron (Unassigned),1,5.0,1
8064,2023-05-06,13,2.85,2.0,4,Omicron (XBB.1.5-like),62,177.0,45
8065,2023-05-06,1,2.5,2.0,0,Omicron (BA.2-like),4,10.0,3
8066,2023-05-06,6,3.21,2.0,2,Omicron (XBB.1-like),33,106.0,25
8067,2023-05-06,0,2.5,2.5,0,Omicron (XBB.1.16-like),4,10.0,4
8068,2023-05-06,1,4.5,5.0,0,Omicron (XBB-like),6,27.0,5
8069,2023-05-06,0,1.33,1.0,0,Omicron (Unassigned),3,4.0,3
8070,2023-05-06,0,1.5,1.5,0,Omicron (BA.3-like),2,3.0,2
8071,2023-05-07,4,3.97,3.0,7,Omicron (XBB.1-like),33,131.0,22
8072,2023-05-07,0,3.43,3.0,0,Omicron (XBB-like),7,24.0,7
8073,2023-05-07,0,4.6,4.0,2,Omicron (XBB.1.16-like),10,46.0,8
8074,2023-05-07,9,3.18,3.0,3,Omicron (XBB.1.5-like),71,226.0,59
8075,2023-05-07,1,3.29,2.0,1,Omicron (BA.2-like),7,23.0,5
8076,2023-05-07,1,0.0,0.0,0,Omicron (BA.5-like),1,0.0,0
8077,2023-05-07,0,8.0,8.0,1,Omicron (Unassigned),1,8.0,0
8078,2023-05-08,5,4.15,4.0,8,Omicron (XBB.1-like),59,245.0,46
8079,2023-05-08,2,2.74,2.0,0,Omicron (XBB.1.16-like),19,52.0,17
8080,2023-05-08,14,3.36,3.0,6,Omicron (XBB.1.5-like),118,396.0,98
8081,2023-05-08,1,4.18,2.0,5,Omicron (XBB-like),17,71.0,11
8082,2023-05-08,0,9.4,10.0,3,Omicron (BA.2-like),5,47.0,2
8083,2023-05-08,1,1.33,2.0,0,Omicron (BA.5-like),3,4.0,2
8084,2023-05-08,0,3.0,3.0,0,Omicron (BA.3-like),1,3.0,1
8085,2023-05-08,0,1.0,1.0,0,Omicron (Unassigned),1,1.0,1
8086,2023-05-09,28,3.09,2.0,15,Omicron (XBB.1.5-like),199,614.0,156
8087,2023-05-09,5,2.96,3.0,0,Omicron (XBB.1-like),70,207.0,65
8088,2023-05-09,7,2.82,3.0,0,Omicron (XBB.1.16-like),38,107.0,31
8089,2023-05-09,0,6.8,6.0,2,Omicron (BA.2-like),5,34.0,3
8090,2023-05-09,1,3.53,3.0,2,Omicron (XBB-like),15,53.0,12
8091,2023-05-09,1,1.5,1.5,0,Omicron (Unassigned),2,3.0,1
8092,2023-05-09,0,24.0,24.0,1,Delta (B.1.617.2-like) +K417N,1,24.0,0
8093,2023-05-10,0,8.75,10.5,3,Omicron (BA.2-like),4,35.0,1
8094,2023-05-10,27,3.24,3.0,11,Omicron (XBB.1.5-like),190,615.0,152
8095,2023-05-10,15,3.91,3.0,22,Omicron (XBB.1-like),91,356.0,54
8096,2023-05-10,2,3.7,3.0,2,Omicron (XBB-like),20,74.0,16
8097,2023-05-10,3,3.62,3.0,2,Omicron (XBB.1.16-like),37,134.0,32
8098,2023-05-10,0,1.0,1.0,0,Omicron (Unassigned),1,1.0,1
8099,2023-05-10,1,4.25,2.0,1,Omicron (BA.5-like),4,17.0,2
8100,2023-05-10,0,1.0,1.0,0,Omicron (BA.3-like),1,1.0,1
8101,2023-05-11,10,4.06,4.0,9,Omicron (XBB.1-like),72,292.0,53
8102,2023-05-11,5,2.69,2.0,1,Omicron (XBB.1.16-like),42,113.0,36
8103,2023-05-11,23,3.01,2.0,14,Omicron (XBB.1.5-like),184,554.0,147
8104,2023-05-11,0,5.2,6.0,2,Omicron (XBB-like),15,78.0,13
8105,2023-05-11,0,18.0,18.0,1,Probable Omicron (Unassigned),1,18.0,0
8106,2023-05-11,0,4.5,4.5,0,Omicron (Unassigned),2,9.0,2
8107,2023-05-11,1,2.0,1.5,0,Omicron (BA.2-like),4,8.0,3
8108,2023-05-11,1,2.0,1.0,0,Omicron (BA.5-like),3,6.0,2
8109,2023-05-11,0,3.0,3.0,0,Omicron (BA.3-like),2,6.0,2
8110,2023-05-12,11,3.77,3.0,9,Omicron (XBB.1.5-like),86,324.0,66
8111,2023-05-12,1,6.64,6.0,3,Omicron (BA.2-like),11,73.0,7
8112,2023-05-12,6,3.94,4.0,3,Omicron (XBB.1-like),35,138.0,26
8113,2023-05-12,5,2.35,2.0,0,Omicron (XBB.1.16-like),20,47.0,15
8114,2023-05-12,1,3.0,3.0,0,Omicron (XBB-like),7,21.0,6
8115,2023-05-12,0,11.0,11.0,1,Omicron (BA.5-like),1,11.0,0
8116,2023-05-12,0,1.67,2.0,0,Omicron (BA.3-like),3,5.0,3
8117,2023-05-12,1,2.5,2.5,0,Omicron (Unassigned),2,5.0,1
8118,2023-05-13,5,3.18,1.0,3,Omicron (XBB-like),11,35.0,3
8119,2023-05-13,10,2.8,2.0,1,Omicron (XBB.1.5-like),56,157.0,45
8120,2023-05-13,1,3.72,3.0,2,Omicron (XBB.1-like),25,93.0,22
8121,2023-05-13,0,3.0,3.0,0,Omicron (XBB.1.16-like),11,33.0,11
8122,2023-05-13,0,9.0,9.0,1,Omicron (BA.2-like),1,9.0,0
8123,2023-05-14,2,3.0,3.0,0,Omicron (XBB.1-like),30,90.0,28
8124,2023-05-14,3,1.71,2.0,0,Omicron (XBB-like),7,12.0,4
8125,2023-05-14,7,3.28,3.0,5,Omicron (XBB.1.5-like),53,174.0,41
8126,2023-05-14,0,5.0,5.0,0,Omicron (BA.5-like),1,5.0,1
8127,2023-05-14,0,5.5,5.5,1,Omicron (BA.2-like),2,11.0,1
8128,2023-05-14,0,2.0,2.0,0,Omicron (Unassigned),1,2.0,1
8129,2023-05-14,1,3.1,3.0,0,Omicron (XBB.1.16-like),20,62.0,19
8130,2023-05-15,1,4.75,4.0,3,Omicron (XBB-like),16,76.0,12
8131,2023-05-15,6,3.57,3.0,6,Omicron (XBB.1-like),47,168.0,35
8132,2023-05-15,3,2.17,2.0,0,Omicron (XBB.1.16-like),18,39.0,15
8133,2023-05-15,12,3.21,3.0,4,Omicron (XBB.1.5-like),82,263.0,66
8134,2023-05-15,0,3.0,3.0,0,Omicron (BA.5-like),1,3.0,1
8135,2023-05-15,0,6.0,6.0,0,Probable Omicron (XBB-like),1,6.0,1
8136,2023-05-15,0,6.5,6.5,1,Omicron (Unassigned),2,13.0,1
8137,2023-05-15,0,4.75,2.5,1,Omicron (BA.2-like),4,19.0,3
8138,2023-05-15,1,0.0,0.0,0,.,1,0.0,0
8139,2023-05-16,2,2.55,2.0,1,Omicron (XBB-like),11,28.0,8
8140,2023-05-16,5,3.31,2.0,5,Omicron (XBB.1-like),45,149.0,35
8141,2023-05-16,15,3.33,3.0,12,Omicron (XBB.1.5-like),103,343.0,76
8142,2023-05-16,1,3.2,3.0,0,Omicron (XBB.1.16-like),20,64.0,19
8143,2023-05-16,0,6.67,8.0,2,Omicron (BA.2-like),3,20.0,1
8144,2023-05-17,15,2.09,1.0,0,Omicron (XBB.1.5-like),66,138.0,51
8145,2023-05-17,0,4.25,3.5,1,Omicron (XBB.1.16-like),8,34.0,7
8146,2023-05-17,0,5.6,7.0,1,Omicron (BA.2-like),5,28.0,4
8147,2023-05-17,1,4.2,3.0,1,Omicron (XBB-like),10,42.0,8
8148,2023-05-17,21,2.53,2.0,3,Omicron (XBB.1-like),59,149.0,35
8149,2023-05-17,2,0.5,0.5,0,Omicron (BA.3-like),4,2.0,2
8150,2023-05-17,0,8.0,8.0,1,Omicron (BA.5-like),1,8.0,0
8151,2023-05-18,0,3.4,2.0,0,Omicron (XBB-like),5,17.0,5
8152,2023-05-18,17,2.06,1.0,1,Omicron (XBB.1.5-like),69,142.0,51
8153,2023-05-18,10,2.33,2.0,2,Omicron (XBB.1-like),33,77.0,21
8154,2023-05-18,0,20.0,20.0,1,Probable Omicron (Unassigned),1,20.0,0
8155,2023-05-18,1,2.6,3.0,0,Omicron (XBB.1.16-like),10,26.0,9
8156,2023-05-18,0,8.0,8.0,1,Omicron (BA.2-like),1,8.0,0
8157,2023-05-18,2,1.62,1.0,0,Omicron (Unassigned),8,13.0,6
8158,2023-05-18,1,0.0,0.0,0,.,1,0.0,0
8159,2023-05-19,9,2.52,2.0,2,Omicron (XBB.1.5-like),44,111.0,33
8160,2023-05-19,6,2.57,2.0,2,Omicron (XBB.1-like),23,59.0,15
8161,2023-05-19,0,3.88,2.5,1,Omicron (XBB-like),8,31.0,7
8162,2023-05-19,0,2.0,2.0,0,Omicron (BA.5-like),1,2.0,1
8163,2023-05-19,1,1.0,1.0,0,Omicron (BA.3-like),3,3.0,2
8164,2023-05-19,2,3.86,3.0,1,Omicron (XBB.1.16-like),7,27.0,4
8165,2023-05-20,1,3.29,4.0,0,Omicron (XBB.1.16-like),7,23.0,6
8166,2023-05-20,4,3.36,3.0,1,Omicron (XBB.1.5-like),22,74.0,17
8167,2023-05-20,5,3.16,3.0,0,Omicron (XBB.1-like),31,98.0,26
8168,2023-05-20,0,4.0,3.5,0,Omicron (XBB-like),8,32.0,8
8169,2023-05-20,0,2.0,2.0,0,Omicron (BA.2-like),2,4.0,2
8170,2023-05-20,1,0.0,0.0,0,Omicron (BA.3-like),1,0.0,0
8171,2023-05-20,1,0.0,0.0,0,Omicron (Unassigned),1,0.0,0
8172,2023-05-21,0,4.06,4.0,1,Omicron (XBB.1-like),17,69.0,16
8173,2023-05-21,5,3.77,4.0,3,Omicron (XBB.1.5-like),31,117.0,23
8174,2023-05-21,0,2.6,2.0,0,Omicron (XBB.1.16-like),15,39.0,15
8175,2023-05-21,0,3.0,2.5,0,Omicron (XBB-like),8,24.0,8
8176,2023-05-22,8,3.3,2.0,5,Omicron (XBB.1.5-like),53,175.0,40
8177,2023-05-22,0,5.0,3.0,1,Omicron (BA.2-like),4,20.0,3
8178,2023-05-22,4,4.12,4.0,3,Omicron (XBB-like),17,70.0,10
8179,2023-05-22,1,3.27,3.0,0,Omicron (XBB.1.16-like),15,49.0,14
8180,2023-05-22,16,2.05,1.0,2,Omicron (XBB.1-like),39,80.0,21
8181,2023-05-22,0,3.0,3.0,0,Omicron (Unassigned),2,6.0,2
8182,2023-05-22,1,0.0,0.0,0,Omicron (BA.3-like),1,0.0,0
8183,2023-05-23,7,3.61,3.0,3,Omicron (XBB.1-like),36,130.0,26
8184,2023-05-23,7,2.05,2.0,0,Omicron (XBB.1.5-like),37,76.0,30
8185,2023-05-23,0,3.06,3.0,0,Omicron (XBB.1.16-like),18,55.0,18
8186,2023-05-23,0,6.0,3.0,5,Omicron (XBB-like),15,90.0,10
8187,2023-05-23,0,11.5,11.5,2,Omicron (BA.2-like),2,23.0,0
8188,2023-05-23,0,49.0,49.0,1,Omicron (BA.1-like),1,49.0,0
8189,2023-05-23,0,3.0,3.0,0,Probable Omicron (Unassigned),1,3.0,1
8190,2023-05-24,5,3.29,2.5,2,Omicron (XBB.1-like),28,92.0,21
8191,2023-05-24,1,4.62,4.0,2,Omicron (XBB-like),16,74.0,13
8192,2023-05-24,7,2.63,2.0,3,Omicron (XBB.1.5-like),49,129.0,39
8193,2023-05-24,3,3.25,2.5,1,Omicron (XBB.1.16-like),12,39.0,8
8194,2023-05-24,0,1.0,1.0,0,Omicron (Unassigned),2,2.0,2
8195,2023-05-25,6,3.58,3.0,3,Omicron (XBB.1-like),36,129.0,27
8196,2023-05-25,2,3.62,3.0,5,Omicron (XBB.1.5-like),60,217.0,53
8197,2023-05-25,0,2.73,3.0,0,Omicron (XBB.1.16-like),11,30.0,11
8198,2023-05-25,1,2.4,3.0,0,Omicron (XBB-like),5,12.0,4
8199,2023-05-25,2,0.5,0.5,0,Omicron (Unassigned),4,2.0,2
8200,2023-05-26,0,7.33,1.0,1,Probable Omicron (Unassigned),3,22.0,2
8201,2023-05-26,9,3.0,2.0,2,Omicron (XBB.1-like),46,138.0,35
8202,2023-05-26,9,3.02,2.0,3,Omicron (XBB.1.5-like),56,169.0,44
8203,2023-05-26,1,3.2,2.0,1,Omicron (XBB-like),10,32.0,8
8204,2023-05-26,0,15.0,15.0,2,Omicron (BA.2-like),2,30.0,0
8205,2023-05-26,0,4.82,4.0,3,Omicron (XBB.1.16-like),11,53.0,8
8206,2023-05-26,1,0.0,0.0,0,Omicron (BA.3-like),1,0.0,0
8207,2023-05-26,1,2.0,1.0,0,Omicron (Unassigned),3,6.0,2
8208,2023-05-27,0,5.3,5.0,1,Omicron (XBB-like),10,53.0,9
8209,2023-05-27,4,3.03,3.0,3,Omicron (XBB.1.5-like),29,88.0,22
8210,2023-05-27,3,3.81,3.0,3,Omicron (XBB.1-like),21,80.0,15
8211,2023-05-27,0,3.29,2.0,0,Omicron (XBB.1.16-like),7,23.0,7
8212,2023-05-27,1,0.0,0.0,0,Omicron (BA.2-like),1,0.0,0
8213,2023-05-27,0,3.0,3.0,0,Omicron (Unassigned),1,3.0,1
8214,2023-05-27,0,4.0,4.0,0,Omicron (BA.5-like),1,4.0,1
8215,2023-05-28,5,3.86,3.0,3,Omicron (XBB.1-like),21,81.0,13
8216,2023-05-28,9,3.1,2.0,5,Omicron (XBB.1.5-like),29,90.0,15
8217,2023-05-28,2,3.33,3.0,1,Omicron (XBB-like),12,40.0,9
8218,2023-05-28,1,4.5,4.5,2,Omicron (XBB.1.16-like),6,27.0,3
8219,2023-05-28,0,9.5,11.0,3,Omicron (BA.2-like),4,38.0,1
8220,2023-05-29,0,20.0,20.0,1,Probable Omicron (Unassigned),1,20.0,0
8221,2023-05-29,0,8.67,11.0,2,Omicron (BA.2-like),3,26.0,1
8222,2023-05-29,9,2.78,3.0,1,Omicron (XBB.1-like),54,150.0,44
8223,2023-05-29,7,3.71,4.0,4,Omicron (XBB.1.5-like),34,126.0,23
8224,2023-05-29,0,4.67,6.0,0,Omicron (Unassigned),3,14.0,3
8225,2023-05-29,0,4.9,4.5,2,Omicron (XBB-like),10,49.0,8
8226,2023-05-29,1,3.38,2.5,1,Omicron (XBB.1.16-like),16,54.0,14
8227,2023-05-30,3,4.54,5.0,6,Omicron (XBB.1-like),41,186.0,32
8228,2023-05-30,1,1.0,1.0,0,Omicron (Unassigned),3,3.0,2
8229,2023-05-30,12,3.3,3.0,8,Omicron (XBB.1.5-like),79,261.0,59
8230,2023-05-30,4,2.87,1.0,2,Omicron (XBB-like),15,43.0,9
8231,2023-05-30,0,3.46,3.0,0,Omicron (XBB.1.16-like),13,45.0,13
8232,2023-05-30,2,1.8,1.0,0,Omicron (BA.3-like),5,9.0,3
8233,2023-05-30,0,23.0,23.0,1,Omicron (BA.5-like),1,23.0,0
8234,2023-05-31,12,2.93,3.0,2,Omicron (XBB.1.5-like),58,170.0,44
8235,2023-05-31,4,3.03,2.0,1,Omicron (XBB.1-like),33,100.0,28
8236,2023-05-31,5,1.76,1.0,0,Omicron (XBB.1.16-like),17,30.0,12
8237,2023-05-31,1,2.77,2.0,1,Omicron (XBB-like),13,36.0,11
8238,2023-05-31,0,3.0,3.0,0,Omicron (Unassigned),1,3.0,1
8239,2023-05-31,0,15.43,15.0,7,Omicron (BA.2-like),7,108.0,0
8240,2023-05-31,3,2.8,0.0,1,Omicron (BA.3-like),5,14.0,1
8241,2023-06-01,11,3.27,3.0,6,Omicron (XBB.1.5-like),62,203.0,45
8242,2023-06-01,1,4.34,3.0,7,Omicron (XBB.1-like),35,152.0,27
8243,2023-06-01,0,10.0,10.0,1,Probable Omicron (XBB-like),1,10.0,0
8244,2023-06-01,0,4.4,4.0,2,Omicron (XBB-like),10,44.0,8
8245,2023-06-01,3,3.14,2.5,2,Omicron (XBB.1.16-like),22,69.0,17
8246,2023-06-01,1,1.33,1.5,0,Omicron (BA.3-like),6,8.0,5
8247,2023-06-01,0,1.5,1.5,0,Omicron (Unassigned),2,3.0,2
8248,2023-06-02,6,4.47,4.0,5,Omicron (XBB.1-like),32,143.0,21
8249,2023-06-02,0,2.93,2.0,0,Omicron (XBB.1.16-like),15,44.0,15
8250,2023-06-02,1,3.36,3.0,0,Omicron (XBB-like),11,37.0,10
8251,2023-06-02,0,9.0,9.0,1,Omicron (BA.2-like),2,18.0,1
8252,2023-06-02,7,3.22,3.0,4,Omicron (XBB.1.5-like),51,164.0,40
8253,2023-06-02,0,23.0,23.0,2,Probable Omicron (Unassigned),2,46.0,0
8254,2023-06-02,1,0.5,0.5,0,Omicron (BA.3-like),2,1.0,1
8255,2023-06-02,1,0.0,0.0,0,Omicron (Unassigned),1,0.0,0
8256,2023-06-03,2,4.45,4.0,6,Omicron (XBB.1-like),22,98.0,14
8257,2023-06-03,2,5.23,5.0,2,Omicron (XBB-like),13,68.0,9
8258,2023-06-03,1,4.13,4.0,2,Omicron (XBB.1.5-like),23,95.0,20
8259,2023-06-03,2,4.58,5.0,3,Omicron (XBB.1.16-like),12,55.0,7
8260,2023-06-03,0,13.0,13.0,1,Omicron (BA.2-like),1,13.0,0
8261,2023-06-03,1,1.5,1.5,0,Omicron (BA.3-like),2,3.0,1
8262,2023-06-03,1,1.0,1.0,0,Omicron (Unassigned),2,2.0,1
8263,2023-06-04,0,4.05,5.0,0,Omicron (XBB.1-like),20,81.0,20
8264,2023-06-04,3,4.42,4.0,7,Omicron (XBB.1.5-like),31,137.0,21
8265,2023-06-04,0,10.0,10.0,3,Omicron (BA.2-like),3,30.0,0
8266,2023-06-04,1,3.47,2.0,1,Omicron (XBB.1.16-like),15,52.0,13
8267,2023-06-04,1,4.38,5.0,0,Omicron (XBB-like),13,57.0,12
8268,2023-06-04,0,4.0,4.0,0,Probable Omicron (XBB-like),1,4.0,1
8269,2023-06-05,1,4.59,4.0,6,Omicron (XBB.1.16-like),34,156.0,27
8270,2023-06-05,9,3.29,2.5,9,Omicron (XBB.1.5-like),78,257.0,60
8271,2023-06-05,11,3.72,3.5,7,Omicron (XBB.1-like),50,186.0,32
8272,2023-06-05,1,3.9,3.5,2,Omicron (XBB-like),10,39.0,7
8273,2023-06-05,0,6.0,5.0,1,Omicron (BA.2-like),3,18.0,2
8274,2023-06-05,0,15.0,15.0,1,Omicron (BA.5-like),1,15.0,0
8275,2023-06-05,0,3.5,3.5,0,Omicron (BA.3-like),2,7.0,2
8276,2023-06-05,0,3.5,3.5,0,Omicron (Unassigned),2,7.0,2
8277,2023-06-06,1,3.5,3.5,0,Omicron (XBB.1.16-like),22,77.0,21
8278,2023-06-06,4,3.28,2.0,5,Omicron (XBB.1-like),47,154.0,38
8279,2023-06-06,4,4.24,3.0,8,Omicron (XBB.1.5-like),63,267.0,51
8280,2023-06-06,1,3.75,2.5,1,Omicron (XBB-like),4,15.0,2
8281,2023-06-06,0,10.0,10.0,1,Omicron (BA.5-like),2,20.0,1
8282,2023-06-06,0,28.0,28.0,2,Probable Omicron (Unassigned),2,56.0,0
8283,2023-06-06,1,0.0,0.0,0,Omicron (Unassigned),1,0.0,0
8284,2023-06-07,5,4.78,4.0,12,Omicron (XBB.1-like),46,220.0,29
8285,2023-06-07,2,2.8,1.5,1,Omicron (XBB-like),10,28.0,7
8286,2023-06-07,1,3.83,3.0,3,Omicron (XBB.1.5-like),29,111.0,25
8287,2023-06-07,1,4.62,5.0,2,Omicron (XBB.1.16-like),21,97.0,18
8288,2023-06-07,0,9.83,9.5,4,Omicron (BA.2-like),6,59.0,2
8289,2023-06-07,1,0.0,0.0,0,Omicron (BA.3-like),1,0.0,0
8290,2023-06-07,0,10.0,10.0,1,Omicron (Unassigned),1,10.0,0
8291,2023-06-08,8,4.09,4.0,5,Omicron (XBB.1-like),34,139.0,21
8292,2023-06-08,6,3.42,3.0,3,Omicron (XBB.1.5-like),31,106.0,22
8293,2023-06-08,1,2.92,1.5,1,Omicron (XBB.1.16-like),12,35.0,10
8294,2023-06-08,2,0.33,0.0,0,Omicron (XBB-like),3,1.0,1
8295,2023-06-08,0,4.0,2.0,1,Omicron (BA.2-like),4,16.0,3
8296,2023-06-08,1,0.0,0.0,0,Omicron (BA.3-like),1,0.0,0
8297,2023-06-08,0,5.0,5.0,0,Omicron (Unassigned),1,5.0,1
8298,2023-06-09,3,3.83,3.0,5,Omicron (XBB.1-like),41,157.0,33
8299,2023-06-09,5,2.91,2.0,2,Omicron (XBB.1.5-like),34,99.0,27
8300,2023-06-09,2,2.67,3.0,0,Omicron (XBB-like),6,16.0,4
8301,2023-06-09,0,6.33,5.0,1,Omicron (BA.2-like),3,19.0,2
8302,2023-06-09,0,4.0,5.0,0,Omicron (XBB.1.16-like),3,12.0,3
8303,2023-06-10,6,3.16,2.0,3,Omicron (XBB.1.5-like),37,117.0,28
8304,2023-06-10,4,2.88,3.0,1,Omicron (XBB.1-like),26,75.0,21
8305,2023-06-10,0,3.0,3.0,0,Omicron (BA.2-like),1,3.0,1
8306,2023-06-10,0,3.73,4.0,0,Omicron (XBB.1.16-like),15,56.0,15
8307,2023-06-10,1,4.25,3.0,3,Omicron (XBB-like),12,51.0,8
8308,2023-06-10,0,28.0,28.0,1,Probable Omicron (Unassigned),1,28.0,0
8309,2023-06-10,0,6.0,6.0,0,Omicron (Unassigned),1,6.0,1
8310,2023-06-11,5,2.56,2.0,2,Omicron (XBB.1.5-like),16,41.0,9
8311,2023-06-11,0,5.71,6.0,2,Omicron (XBB-like),7,40.0,5
8312,2023-06-11,3,4.37,4.0,4,Omicron (XBB.1-like),27,118.0,20
8313,2023-06-11,0,6.0,6.0,0,Omicron (BA.2-like),1,6.0,1
8314,2023-06-11,1,3.67,2.0,1,Omicron (XBB.1.16-like),9,33.0,7
8315,2023-06-12,12,3.23,3.0,7,Omicron (XBB.1.5-like),64,207.0,45
8316,2023-06-12,10,4.51,5.0,14,Omicron (XBB.1-like),55,248.0,31
8317,2023-06-12,5,3.09,3.0,3,Omicron (XBB.1.16-like),45,139.0,37
8318,2023-06-12,2,5.43,5.0,4,Omicron (XBB-like),23,125.0,17
8319,2023-06-12,0,22.0,22.0,1,Probable Omicron (Unassigned),1,22.0,0
8320,2023-06-12,0,8.33,9.0,2,Omicron (BA.5-like),3,25.0,1
8321,2023-06-12,0,9.83,10.0,4,Omicron (BA.2-like),6,59.0,2
8322,2023-06-12,0,1.5,1.5,0,Omicron (BA.3-like),2,3.0,2
8323,2023-06-12,0,1.0,1.0,0,Probable Omicron (XBB-like),1,1.0,1
8324,2023-06-13,0,4.31,3.0,1,Omicron (XBB-like),13,56.0,12
8325,2023-06-13,3,4.88,5.0,7,Omicron (XBB.1-like),43,210.0,33
8326,2023-06-13,0,25.67,28.0,3,Probable Omicron (Unassigned),3,77.0,0
8327,2023-06-13,13,4.1,4.0,14,Omicron (XBB.1.5-like),68,279.0,41
8328,2023-06-13,4,4.22,4.0,5,Omicron (XBB.1.16-like),27,114.0,18
8329,2023-06-13,0,16.0,16.0,1,Omicron (BA.2-like),1,16.0,0
8330,2023-06-13,1,1.0,1.0,0,Omicron (BA.3-like),3,3.0,2
8331,2023-06-13,0,6.0,6.0,0,Omicron (Unassigned),1,6.0,1
8332,2023-06-14,9,3.59,3.0,9,Omicron (XBB.1.5-like),56,201.0,38
8333,2023-06-14,12,2.76,2.0,4,Omicron (XBB.1-like),50,138.0,34
8334,2023-06-14,0,9.33,10.5,4,Omicron (XBB-like),6,56.0,2
8335,2023-06-14,1,3.56,3.5,1,Omicron (XBB.1.16-like),18,64.0,16
8336,2023-06-14,0,20.0,28.0,2,Omicron (BA.5-like),3,60.0,1
8337,2023-06-14,0,17.0,17.0,1,Omicron (BA.2-like),1,17.0,0
8338,2023-06-14,1,3.5,3.5,0,Omicron (BA.3-like),2,7.0,1
8339,2023-06-14,0,22.0,22.0,1,Probable Omicron (Unassigned),1,22.0,0
8340,2023-06-15,6,4.29,3.0,7,Omicron (XBB.1-like),35,150.0,22
8341,2023-06-15,7,3.68,2.0,6,Omicron (XBB.1.5-like),44,162.0,31
8342,2023-06-15,1,2.78,3.0,0,Omicron (XBB.1.16-like),18,50.0,17
8343,2023-06-15,0,3.89,3.0,1,Omicron (XBB-like),9,35.0,8
8344,2023-06-15,0,8.5,10.0,4,Omicron (BA.2-like),6,51.0,2
8345,2023-06-15,0,18.0,18.0,1,Omicron (BA.5-like),1,18.0,0
8346,2023-06-16,4,4.23,4.0,5,Omicron (XBB.1-like),30,127.0,21
8347,2023-06-16,1,3.54,3.5,0,Omicron (XBB.1.16-like),24,85.0,23
8348,2023-06-16,0,4.91,4.0,3,Omicron (XBB-like),22,108.0,19
8349,2023-06-16,6,3.16,3.0,2,Omicron (XBB.1.5-like),19,60.0,11
8350,2023-06-16,0,11.5,11.5,2,Omicron (BA.2-like),2,23.0,0
8351,2023-06-16,0,26.0,26.0,2,Probable Omicron (Unassigned),2,52.0,0
8352,2023-06-17,1,3.14,2.0,1,Omicron (XBB-like),7,22.0,5
8353,2023-06-17,4,3.31,3.0,2,Omicron (XBB.1-like),29,96.0,23
8354,2023-06-17,3,5.09,5.0,5,Omicron (XBB.1.5-like),22,112.0,14
8355,2023-06-17,1,3.42,2.5,2,Omicron (XBB.1.16-like),12,41.0,9
8356,2023-06-17,0,1.0,1.0,0,Omicron (Unassigned),1,1.0,1
8357,2023-06-18,0,4.5,4.5,2,Omicron (XBB-like),6,27.0,4
8358,2023-06-18,0,4.0,2.5,3,Omicron (XBB.1.5-like),16,64.0,13
8359,2023-06-18,1,4.39,4.5,1,Omicron (XBB.1-like),18,79.0,16
8360,2023-06-18,0,3.82,3.0,0,Omicron (XBB.1.16-like),11,42.0,11
8361,2023-06-19,11,3.75,3.0,8,Omicron (XBB.1-like),48,180.0,29
8362,2023-06-19,5,3.83,3.0,7,Omicron (XBB.1.5-like),36,138.0,24
8363,2023-06-19,1,5.53,4.0,4,Omicron (XBB-like),17,94.0,12
8364,2023-06-19,2,3.55,2.5,3,Omicron (XBB.1.16-like),20,71.0,15
8365,2023-06-19,0,13.0,13.0,1,Omicron (BA.2-like),1,13.0,0
8366,2023-06-19,0,4.0,4.0,0,Omicron (BA.3-like),1,4.0,1
8367,2023-06-19,0,25.67,25.0,3,Probable Omicron (Unassigned),3,77.0,0
8368,2023-06-19,0,3.0,3.0,0,Omicron (Unassigned),1,3.0,1
8369,2023-06-20,6,3.59,3.0,4,Omicron (XBB.1-like),49,176.0,39
8370,2023-06-20,2,5.22,4.0,8,Omicron (XBB.1.5-like),36,188.0,26
8371,2023-06-20,3,3.92,3.0,4,Omicron (XBB.1.16-like),25,98.0,18
8372,2023-06-20,1,5.13,4.0,4,Omicron (XBB-like),15,77.0,10
8373,2023-06-20,0,4.0,4.0,0,Omicron (Unassigned),2,8.0,2
8374,2023-06-20,0,4.0,4.0,0,Omicron (BA.2-like),1,4.0,1
8375,2023-06-21,3,2.96,3.0,1,Omicron (XBB.1.16-like),26,77.0,22
8376,2023-06-21,4,4.2,4.0,7,Omicron (XBB.1.5-like),45,189.0,34
8377,2023-06-21,2,4.12,3.0,8,Omicron (XBB.1-like),40,165.0,30
8378,2023-06-21,0,4.12,3.5,0,Omicron (XBB-like),8,33.0,8
8379,2023-06-21,0,27.0,27.0,1,Probable Omicron (Unassigned),1,27.0,0
8380,2023-06-21,0,14.5,14.5,2,Omicron (BA.2-like),2,29.0,0
8381,2023-06-21,1,0.0,0.0,0,Omicron (Unassigned),1,0.0,0
8382,2023-06-22,1,3.78,3.5,1,Omicron (XBB.1.16-like),18,68.0,16
8383,2023-06-22,0,29.0,29.0,2,Omicron (BA.5-like),2,58.0,0
8384,2023-06-22,4,5.43,5.0,11,Omicron (XBB.1.5-like),35,190.0,20
8385,2023-06-22,1,2.92,2.5,0,Omicron (XBB.1-like),24,70.0,23
